order_id,order_date,region,customer_segment,category,sub_category,ship_mode,quantity,unit_price,discount,sales,profit
ORD-2588,2023-04-24,South,Consumer,Clothing,Shirts,Standard,1,32.4,0.2,25.92,6.48
ORD-2589,2024-01-08,West,Small Business,Electronics,Headphones,Same Day,3,242.47,0.15,618.3,181.85
ORD-2590,2024-01-15,East,Corporate,Furniture,Tables,Same Day,1,197.5,0.15,167.88,49.38
ORD-2591,2024-11-20,South,Consumer,Furniture,Tables,Express,2,207.1,0.0,414.2,165.68
ORD-2592,2024-09-28,South,Consumer,Furniture,Tables,Express,6,226.16,0.0,1356.96,542.78
ORD-2593,2023-01-25,South,Corporate,Electronics,Headphones,Standard,5,205.38,0.1,924.21,308.07
ORD-2594,2024-06-15,East,Consumer,Electronics,Headphones,Standard,7,135.58,0.0,949.06,379.62
ORD-2595,2023-09-12,West,Consumer,Furniture,Chairs,Standard,1,313.45,0.05,297.78,109.71
ORD-2596,2024-10-18,South,Consumer,Groceries,Beverages,Standard,2,11.73,0.05,22.29,8.21
ORD-2597,2024-12-16,North,Corporate,Furniture,Tables,Standard,4,170.99,0.05,649.76,239.38
ORD-2598,2024-11-23,East,Consumer,Toys,Puzzles,Standard,7,29.91,0.0,209.37,83.75
ORD-2599,2024-04-13,East,Corporate,Furniture,Chairs,Express,5,120.75,0.1,543.38,181.13
ORD-2600,2024-12-23,South,Small Business,Electronics,Phones,Express,5,256.53,0.05,1218.52,448.93
ORD-2601,2024-03-30,West,Corporate,Electronics,Phones,Express,6,174.42,0.15,889.54,261.63
ORD-2602,2023-12-31,East,Consumer,Clothing,Shirts,Standard,4,23.88,0.15,81.19,23.88
ORD-2603,2024-05-22,North,Corporate,Electronics,Headphones,Same Day,2,305.59,0.0,611.18,244.47
ORD-2604,2023-08-27,North,Consumer,Furniture,Tables,Standard,5,109.51,0.05,520.17,191.64
ORD-2605,2023-10-03,North,Consumer,Groceries,Bakery,Express,4,12.58,0.05,47.8,17.61
ORD-2606,2023-11-16,North,Corporate,Groceries,Snacks,Express,1,17.64,0.15,14.99,4.41
ORD-2607,2024-06-06,South,Small Business,Furniture,Tables,Express,4,264.51,0.0,1058.04,423.22
ORD-2608,2024-04-15,South,Consumer,Toys,Dolls,Express,2,25.63,0.0,51.26,20.5
ORD-2609,2023-08-01,West,Consumer,Groceries,Bakery,Standard,3,12.15,0.05,34.63,12.76
ORD-2610,2023-03-28,North,Consumer,Toys,Action Figures,Standard,7,34.49,0.05,229.36,84.5
ORD-2611,2024-09-09,South,Consumer,Furniture,Tables,Standard,7,161.67,0.05,1075.11,396.1
ORD-2612,2023-02-15,North,Consumer,Furniture,Chairs,Express,1,77.02,0.2,61.62,15.41
ORD-2613,2023-10-23,East,Corporate,Clothing,Trousers,Standard,7,19.68,0.15,117.1,34.44
ORD-2614,2024-10-01,West,Consumer,Toys,Board Games,Standard,6,10.55,0.0,63.3,25.32
ORD-2615,2023-03-30,North,Corporate,Toys,Action Figures,Standard,1,34.34,0.1,30.91,10.31
ORD-2616,2023-06-01,West,Consumer,Clothing,Trousers,Express,4,20.17,0.1,72.61,24.2
ORD-2617,2024-03-18,East,Consumer,Electronics,Phones,Standard,4,174.84,0.05,664.39,244.77
ORD-2618,2024-11-14,West,Consumer,Groceries,Snacks,Express,4,13.68,0.05,51.98,19.15
ORD-2619,2023-04-16,North,Consumer,Furniture,Sofas,,1,155.95,0.05,148.15,54.58
ORD-2620,2023-05-29,East,Consumer,Groceries,Snacks,Standard,3,17.54,0.2,42.1,10.53
ORD-2621,2024-09-28,East,Small Business,Groceries,Beverages,Same Day,4,19.2,0.05,72.96,26.88
ORD-2622,2024-01-11,North,Corporate,Groceries,Snacks,Express,3,10.66,0.15,27.18,7.99
ORD-2623,2023-02-17,South,Corporate,Groceries,Dairy,Express,5,16.36,0.0,81.8,32.72
ORD-2624,2024-01-23,East,Consumer,Toys,Board Games,Standard,3,15.72,0.1,42.44,14.14
ORD-2625,2024-11-02,east,Consumer,Toys,Board Games,Express,2,28.13,0.1,50.63,16.87
ORD-2626,2023-07-21,West,Consumer,Furniture,Tables,Standard,5,152.66,0.0,763.3,305.32
ORD-2627,2024-09-07,South,Corporate,Toys,Board Games,Standard,6,38.96,0.1,210.38,70.12
ORD-2628,2024-05-29,North,Consumer,Groceries,Beverages,Express,5,13.07,0.1,58.82,19.61
ORD-2629,2024-08-21,East,Consumer,Electronics,Cameras,Standard,7,240.13,0.05,1596.86,588.31
ORD-2630,2023-08-04,South,Consumer,Electronics,Phones,Express,3,226.43,0.0,679.29,271.72
ORD-2631,2023-07-17,West,Consumer,Electronics,Phones,Standard,5,319.2,0.0,1596.0,638.4
ORD-2632,2023-08-11,West,Consumer,Groceries,Dairy,Standard,7,13.68,0.0,95.76,38.3
ORD-2633,2023-05-05,South,Small Business,Furniture,Chairs,Standard,7,177.08,0.05,1177.58,433.84
ORD-2634,2024-06-17,South,Small Business,Electronics,Cameras,Express,1,216.88,0.0,216.88,86.75
ORD-2635,2023-12-28,North,Corporate,Furniture,Beds,Standard,1,192.64,0.0,192.64,77.06
ORD-2636,2023-07-26,West,Consumer,Furniture,Tables,Express,7,257.42,0.1,1621.75,540.59
ORD-2637,2023-07-22,West,Consumer,Clothing,Shoes,Standard,6,17.68,0.0,106.08,42.43
ORD-2638,2023-06-08,West,Corporate,Electronics,Laptops,Standard,4,259.05,0.1,932.58,310.86
ORD-2639,2024-06-25,South,Corporate,Furniture,Sofas,Standard,3,236.38,0.05,673.68,248.2
ORD-2640,2024-07-08,West,Corporate,Groceries,Snacks,Standard,3,16.3,0.1,44.01,14.67
ORD-2641,2023-05-18,South,Consumer,Groceries,Snacks,Express,1,11.38,0.0,11.38,4.55
ORD-2642,2024-02-15,North,Consumer,Furniture,Tables,Standard,6,129.11,0.05,735.93,271.13
ORD-2643,2024-09-18,East,Small Business,Clothing,Shirts,Express,6,59.98,0.05,341.89,125.96
ORD-2644,2023-11-25,South,Consumer,Toys,Dolls,Express,3,28.19,0.0,84.57,33.83
ORD-2645,2023-04-27,South,Corporate,Furniture,Chairs,Express,3,158.15,0.0,474.45,189.78
ORD-2646,2024-01-10,North,Consumer,Clothing,Shoes,Standard,7,44.47,0.0,311.29,124.52
ORD-2647,2024-06-13,North,Consumer,Groceries,Beverages,Standard,7,17.57,0.1,110.69,36.9
ORD-2648,2023-10-19,North,Small Business,Electronics,Headphones,Same Day,2,294.7,0.0,589.4,235.76
ORD-2649,2023-04-30,South,Corporate,Clothing,Shoes,Express,3,43.74,0.05,124.66,45.93
ORD-2650,2023-07-09,East,Consumer,Electronics,Headphones,Same Day,2,217.72,0.05,413.67,152.41
ORD-2651,2023-07-04,West,Small Business,Furniture,Tables,Express,3,288.46,0.1,778.84,259.61
ORD-2652,2023-10-28,East,Consumer,Electronics,Laptops,Standard,5,362.98,0.05,1724.16,635.22
ORD-2653,2023-03-10,West,Consumer,Electronics,Laptops,Standard,6,230.32,0.05,1312.82,483.67
ORD-2654,2024-06-16,North,Consumer,Clothing,Trousers,Standard,2,46.53,0.0,93.06,37.22
ORD-2655,2023-05-11,North,Corporate,Groceries,Beverages,,6,17.04,0.1,92.02,30.68
ORD-2656,2024-03-09,East,Corporate,Electronics,Laptops,Standard,7,223.38,0.0,1563.66,625.46
ORD-2657,2024-05-24,South,Consumer,Clothing,Shirts,Express,1,69.53,0.1,62.58,20.86
ORD-2658,2024-06-28,East,Small Business,Groceries,Snacks,Standard,3,18.64,0.0,55.92,22.37
ORD-2659,2024-08-27,North,Consumer,Toys,Dolls,Standard,5,29.65,0.15,126.01,37.06
ORD-2660,2024-07-28,North,Corporate,Clothing,Trousers,Standard,2,29.64,0.0,59.28,23.71
ORD-2661,2024-05-27,South,Consumer,Electronics,Laptops,Standard,1,403.01,0.05,382.86,141.05
ORD-2662,2023-03-08,West,Consumer,Electronics,Headphones,Standard,4,122.41,0.0,489.64,195.86
ORD-2663,2023-04-25,South,Consumer,Groceries,Snacks,Standard,4,16.68,0.1,60.05,20.02
ORD-2664,2023-10-21,South,Small Business,Toys,Action Figures,Standard,7,28.54,0.1,179.8,59.93
ORD-2665,2023-03-06,North,Consumer,Electronics,Headphones,Express,6,233.5,0.0,1401.0,560.4
ORD-2666,2024-01-01,east,Corporate,Groceries,Dairy,Same Day,7,21.53,0.1,135.64,45.21
ORD-2667,2023-04-03,North,Consumer,Groceries,Snacks,Express,1,12.79,0.0,12.79,5.12
ORD-2668,2024-08-20,North,Small Business,Furniture,Tables,Express,1,124.53,0.1,112.08,37.36
ORD-2669,2024-08-09,East,Corporate,Clothing,Shoes,Express,4,20.79,0.0,83.16,33.26
ORD-2670,2023-09-17,North,Consumer,Furniture,Tables,Standard,5,167.74,0.2,670.96,167.74
ORD-2671,2024-05-04,South,Corporate,Clothing,Trousers,Standard,3,51.03,0.0,153.09,61.24
ORD-2672,2024-03-28,South,Consumer,Clothing,Trousers,Express,4,37.05,0.0,148.2,59.28
ORD-2673,2023-11-05,South,Corporate,Furniture,Beds,Standard,6,204.12,0.0,1224.72,489.89
ORD-2674,2024-02-04,East,Consumer,Toys,Puzzles,Standard,7,29.41,0.15,174.99,51.47
ORD-2675,2023-10-05,South,Consumer,Groceries,Bakery,Express,6,17.02,0.0,102.12,40.85
ORD-2676,2023-12-09,East,Small Business,Electronics,Cameras,Same Day,7,193.7,0.05,1288.1,474.56
ORD-2677,2023-08-14,North,Corporate,Clothing,Jackets,Standard,3,36.41,0.15,92.85,27.31
ORD-2678,2023-09-12,West,Corporate,Clothing,Shoes,Standard,2,43.11,0.05,81.91,30.18
ORD-2679,2024-11-22,South,Corporate,Furniture,Sofas,Standard,2,98.49,0.1,177.28,59.09
ORD-2680,2024-09-08,West,Consumer,Groceries,Bakery,Express,1,16.27,0.05,15.46,5.7
ORD-2681,2023-11-15,North,Consumer,Clothing,Shirts,Standard,1,36.44,0.0,36.44,14.58
ORD-2682,2024-04-18,South,Consumer,Groceries,Dairy,Same Day,4,18.16,0.0,72.64,29.06
ORD-2683,2024-12-28,north,Corporate,Electronics,Cameras,Express,1,116.97,0.1,105.27,35.09
ORD-2684,2024-03-02,South,Small Business,Electronics,Phones,,1,340.18,0.0,340.18,136.07
ORD-2685,2023-02-17,East,Corporate,Toys,Action Figures,Standard,2,14.88,0.2,23.81,5.95
ORD-2686,2024-07-07,East,Consumer,Toys,Puzzles,Standard,6,15.12,0.2,72.58,18.15
ORD-2687,2023-03-23,West,Consumer,Electronics,Headphones,Standard,1,285.21,0.1,256.69,85.56
ORD-2688,2024-12-01,North,Small Business,Electronics,Phones,Express,2,286.42,0.05,544.2,200.5
ORD-2689,2024-04-25,East,Corporate,Furniture,Tables,Standard,5,92.71,0.15,394.02,115.89
ORD-2690,2024-12-29,East,Consumer,Groceries,Bakery,Standard,2,12.47,0.0,24.94,9.98
ORD-2691,2024-01-23,East,Consumer,Toys,Action Figures,Standard,1,23.68,0.1,21.31,7.1
ORD-2692,2023-08-17,South,Corporate,Furniture,Beds,,3,255.46,0.0,766.38,306.55
ORD-2693,2024-01-17,South,Consumer,Electronics,Headphones,Standard,7,274.31,0.15,1632.14,480.04
ORD-2694,2023-05-03,East,Consumer,Clothing,Shoes,Standard,4,41.87,0.05,159.11,58.62
ORD-2695,2024-11-29,East,Consumer,Toys,Action Figures,Express,4,20.08,0.05,76.3,28.11
ORD-2696,2023-05-03,South,Consumer,Furniture,Sofas,Standard,6,156.41,0.0,938.46,375.38
ORD-2697,2023-01-26,North,Consumer,Electronics,Phones,Standard,6,247.09,0.0,1482.54,593.02
ORD-2698,2024-07-21,North,Corporate,Groceries,Beverages,Standard,3,17.72,0.0,53.16,21.26
ORD-2699,2023-07-23,South,Consumer,Toys,Puzzles,Same Day,7,34.25,0.05,227.76,83.91
ORD-2700,2024-11-08,East,Consumer,Toys,Board Games,Standard,7,21.66,0.1,136.46,45.49
ORD-2701,2023-03-19,South,Small Business,Toys,Dolls,Express,1,20.57,0.0,20.57,8.23
ORD-2702,2023-04-21,North,Consumer,Clothing,Jackets,Same Day,1,26.53,0.0,26.53,10.61
ORD-2703,2024-07-06,East,Consumer,Toys,Board Games,Standard,5,23.28,0.0,116.4,46.56
ORD-2704,2024-11-15,North,Consumer,Groceries,Bakery,Standard,5,13.0,0.0,65.0,26.0
ORD-2705,2024-10-14,West,Consumer,Groceries,Dairy,Standard,7,13.78,0.1,86.81,28.93
ORD-2706,2023-01-26,north,Corporate,Furniture,Sofas,Express,5,255.78,0.05,1214.96,447.62
ORD-2707,2024-01-22,South,Corporate,Clothing,Trousers,Express,5,45.2,0.15,192.1,56.5
ORD-2708,2024-02-26,North,Consumer,Electronics,Headphones,Standard,3,156.23,0.0,468.69,187.48
ORD-2709,2023-06-04,North,Consumer,Clothing,Shoes,Standard,7,40.17,0.1,253.07,84.36
ORD-2710,2023-06-29,West,Corporate,Clothing,Jackets,Express,5,64.41,0.15,273.74,80.51
ORD-2711,2023-06-19,South,Corporate,Toys,Puzzles,Standard,7,33.7,0.1,212.31,70.77
ORD-2712,2023-02-17,West,Consumer,Groceries,Snacks,Standard,1,10.73,0.05,10.19,3.75
ORD-2713,2024-10-18,West,Small Business,Electronics,Phones,Express,3,228.08,0.0,684.24,273.7
ORD-2714,2024-08-28,South,Small Business,Electronics,Cameras,Standard,1,271.62,0.1,244.46,81.49
ORD-2715,2023-09-22,East,Consumer,Groceries,Bakery,Standard,7,20.54,0.0,143.78,57.51
ORD-2716,2024-05-27,North,Corporate,Toys,Action Figures,Standard,6,45.98,0.0,275.88,110.35
ORD-2717,2023-08-04,North,Consumer,Toys,Action Figures,Express,5,32.77,0.0,163.85,65.54
ORD-2718,2023-03-18,South,Consumer,Toys,Dolls,Express,1,28.29,0.0,28.29,11.32
ORD-2719,2023-06-10,South,Consumer,Groceries,Dairy,Express,5,18.38,0.05,87.3,32.16
ORD-2720,2023-11-04,East,Corporate,Furniture,Sofas,Express,4,142.42,0.0,569.68,227.87
ORD-2721,2023-02-12,South,Consumer,Electronics,Phones,Standard,2,399.43,0.0,798.86,319.54
ORD-2722,2023-10-21,West,Consumer,Electronics,Phones,Express,5,325.06,0.0,1625.3,650.12
ORD-2723,2023-06-12,East,Consumer,Toys,Board Games,Express,3,22.96,0.0,68.88,27.55
ORD-2724,2023-04-20,East,Consumer,Groceries,Bakery,Same Day,4,23.13,0.05,87.89,32.38
ORD-2725,2024-12-24,East,Corporate,Furniture,Beds,Standard,2,209.88,0.1,377.78,125.92
ORD-2726,2023-03-15,South,Corporate,Furniture,Sofas,Standard,6,187.08,0.0,1122.48,448.99
ORD-2727,2023-07-21,South,Consumer,Toys,Board Games,Standard,1,25.17,0.05,23.91,8.81
ORD-2728,2023-12-12,North,Consumer,Groceries,Snacks,Same Day,3,16.24,0.1,43.85,14.62
ORD-2729,2024-08-24,West,Consumer,Furniture,Chairs,Standard,3,210.57,0.05,600.12,221.09
ORD-2730,2023-04-15,West,Consumer,Clothing,Shoes,Express,1,58.3,0.15,49.56,14.58
ORD-2731,2024-07-07,East,Consumer,Groceries,Snacks,Standard,4,16.65,0.1,59.94,19.98
ORD-2732,2023-11-21,North,Corporate,Toys,Dolls,Express,1,31.57,0.0,31.57,12.63
ORD-2733,2023-06-14,North,Consumer,Toys,Action Figures,Standard,3,48.73,0.05,138.88,51.17
ORD-2734,2023-05-09,South,Corporate,Electronics,Headphones,Standard,6,337.88,0.05,1925.92,709.55
ORD-2735,2024-05-12,South,Small Business,Furniture,Tables,Express,5,202.31,0.0,1011.55,404.62
ORD-2736,2023-09-03,East,Consumer,Toys,Dolls,Standard,4,29.72,0.05,112.94,41.61
ORD-2737,2023-12-31,North,Corporate,Electronics,Laptops,Standard,5,275.06,0.2,1100.24,275.06
ORD-2738,2024-10-02,East,Corporate,Toys,Puzzles,Standard,5,23.96,0.1,107.82,35.94
ORD-2739,2023-07-05,North,Consumer,Clothing,Trousers,Standard,6,41.07,0.1,221.78,73.93
ORD-2740,2024-07-10,East,Consumer,Furniture,Sofas,Standard,6,178.33,0.05,1016.48,374.49
ORD-2741,2023-08-12,West,Small Business,Electronics,Laptops,Same Day,6,259.04,0.1,1398.82,466.28
ORD-2742,2023-11-02,West,Consumer,Groceries,Beverages,Standard,7,13.06,0.05,86.85,32.0
ORD-2743,2023-03-08,South,Consumer,Groceries,Dairy,Standard,4,9.99,0.05,37.96,13.98
ORD-2744,2023-02-18,West,Consumer,Clothing,Shirts,Standard,5,42.06,0.05,199.78,73.6
ORD-2745,2023-01-30,East,Corporate,Electronics,Headphones,Standard,3,243.58,0.0,730.74,292.3
ORD-2746,2023-12-24,East,Corporate,Clothing,Shoes,Express,4,34.33,0.0,137.32,54.93
ORD-2747,2024-06-16,East,Consumer,Clothing,Jackets,Standard,1,44.43,0.0,44.43,17.77
ORD-2748,2023-12-12,East,Consumer,Groceries,Bakery,Express,2,17.5,0.0,35.0,14.0
ORD-2749,2023-11-24,North,Corporate,Furniture,Tables,Same Day,1,287.24,0.0,287.24,114.9
ORD-2750,2023-07-21,South,Small Business,Electronics,Headphones,Express,7,267.52,0.1,1685.38,561.8
ORD-2751,2024-09-15,South,Consumer,Groceries,Dairy,Express,3,24.53,0.15,62.55,18.4
ORD-2752,2024-01-29,East,Consumer,Toys,Action Figures,Standard,1,43.09,0.05,40.94,15.09
ORD-2753,2024-12-12,West,Small Business,Groceries,Snacks,Same Day,2,23.46,0.1,42.23,14.08
ORD-2754,2023-12-12,West,Consumer,Clothing,Jackets,Standard,5,41.95,0.0,209.75,83.9
ORD-2755,2023-02-22,East,Corporate,Furniture,Tables,Standard,4,201.35,0.0,805.4,322.16
ORD-2756,2023-01-24,South,Corporate,Electronics,Phones,Standard,6,343.48,0.0,2060.88,824.35
ORD-2757,2024-03-13,West,Consumer,Groceries,Beverages,Standard,7,9.26,0.1,58.34,19.45
ORD-2758,2023-04-12,West,Consumer,Groceries,Dairy,Standard,3,16.53,0.05,47.11,17.36
ORD-2759,2023-03-11,West,Consumer,Toys,Dolls,Standard,7,27.73,0.2,155.29,38.82
ORD-2760,2023-10-25,North,Consumer,Groceries,Beverages,Same Day,7,10.89,0.05,72.42,26.68
ORD-2761,2023-01-03,East,Small Business,Toys,Puzzles,Standard,5,33.33,0.1,149.98,49.99
ORD-2762,2023-08-08,West,Corporate,Toys,Action Figures,Standard,4,22.71,0.0,90.84,36.34
ORD-2763,2023-09-08,South,Consumer,Electronics,Headphones,Express,1,293.75,0.05,279.06,102.81
ORD-2764,2024-11-05,East,Corporate,Furniture,Tables,Standard,1,179.45,0.2,143.56,35.89
ORD-2765,2024-08-01,South,Consumer,Groceries,Bakery,Standard,6,16.27,0.2,78.1,19.53
ORD-2766,2024-04-17,West,Corporate,Furniture,Beds,Standard,4,165.03,0.2,528.1,132.03
ORD-2767,2024-09-24,West,Consumer,Clothing,Jackets,Standard,5,53.53,0.05,254.27,93.68
ORD-2768,2023-11-26,East,Corporate,Furniture,Sofas,Standard,1,150.5,0.1,135.45,45.15
ORD-2769,2023-05-09,East,Consumer,Electronics,Phones,Express,5,210.97,0.05,1002.11,369.2
ORD-2770,2023-02-02,East,Corporate,Groceries,Dairy,Same Day,7,13.84,0.0,96.88,38.75
ORD-2771,2023-03-30,South,Corporate,Furniture,Tables,Standard,5,243.63,0.05,1157.24,426.35
ORD-2772,2024-08-01,West,Corporate,Furniture,Sofas,Standard,6,205.06,0.1,1107.32,369.1
ORD-2773,2023-07-10,West,Small Business,Toys,Dolls,Standard,2,16.3,0.1,29.34,9.78
ORD-2774,2023-05-14,West,Consumer,Clothing,Jackets,Standard,2,52.31,0.05,99.39,36.62
ORD-2775,2023-08-16,East,Corporate,Toys,Puzzles,Express,6,30.71,0.0,184.26,73.7
ORD-2776,2024-10-08,East,Small Business,Groceries,Beverages,Express,6,18.95,0.0,113.7,45.48
ORD-2777,2024-08-27,South,Consumer,Groceries,Beverages,Standard,6,12.52,0.2,60.1,15.03
ORD-2778,2024-08-25,North,Consumer,Groceries,Dairy,Express,2,14.32,0.0,28.64,11.46
ORD-2779,2024-03-12,North,Corporate,Electronics,Cameras,Standard,3,215.61,0.1,582.15,194.05
ORD-2780,2023-03-18,South,Consumer,Electronics,Phones,Standard,5,398.62,0.05,1893.44,697.58
ORD-2781,2023-05-22,West,Corporate,Groceries,Beverages,Same Day,7,8.07,0.0,56.49,22.6
ORD-2782,2024-07-31,North,Consumer,Electronics,Headphones,Standard,4,228.41,0.0,913.64,365.46
ORD-2783,2023-09-11,South,Consumer,Furniture,Beds,Standard,1,233.91,0.2,187.13,46.78
ORD-2784,2024-03-29,West,Consumer,Toys,Puzzles,Standard,6,11.15,0.1,60.21,20.07
ORD-2785,2024-04-26,West,Corporate,Furniture,Chairs,Express,7,160.48,0.1,1011.02,337.0
ORD-2786,2023-06-21,East,Consumer,Toys,Action Figures,Standard,6,50.14,0.15,255.71,75.21
ORD-2787,2023-11-20,South,Consumer,Electronics,Cameras,Standard,2,84.66,0.05,160.85,59.26
ORD-2788,2024-03-23,South,Small Business,Toys,Puzzles,Standard,7,42.78,0.05,284.49,104.81
ORD-2789,2023-04-25,north,Consumer,Toys,Dolls,Express,5,48.27,0.05,229.28,84.47
ORD-2790,2024-11-25,West,Consumer,Toys,Action Figures,Standard,5,39.47,0.05,187.48,69.07
ORD-2791,2023-08-09,West,Small Business,Electronics,Headphones,Same Day,3,265.6,0.0,796.8,318.72
ORD-2792,2024-03-23,South,Consumer,Groceries,Snacks,Standard,5,11.53,0.05,54.77,20.18
ORD-2793,2023-06-15,South,Consumer,Electronics,Headphones,Standard,6,347.71,0.1,1877.63,625.87
ORD-2794,2024-07-20,South,Consumer,Toys,Dolls,Express,2,23.93,0.05,45.47,16.75
ORD-2795,2024-11-22,South,Corporate,Electronics,Headphones,Standard,4,265.79,0.0,1063.16,425.26
ORD-2796,2023-01-10,South,Consumer,Furniture,Tables,Standard,2,208.45,0.0,416.9,166.76
ORD-2797,2024-10-24,North,Consumer,Groceries,Beverages,Express,1,7.51,0.0,7.51,3.0
ORD-2798,2023-10-17,North,Consumer,Electronics,Phones,Express,6,253.61,0.0,1521.66,608.66
ORD-2799,2023-01-17,North,Corporate,Furniture,Beds,Standard,1,218.91,0.0,218.91,87.56
ORD-2800,2024-01-26,West,Small Business,Groceries,Bakery,Standard,3,14.62,0.1,39.47,13.15
ORD-2801,2023-07-04,South,Small Business,Groceries,Dairy,Standard,5,12.93,0.05,61.42,22.63
ORD-2802,2023-12-16,West,Small Business,Groceries,Beverages,Standard,3,20.03,0.05,57.09,21.04
ORD-2803,2024-09-27,North,Consumer,Toys,Board Games,Standard,1,27.66,0.05,26.28,9.68
ORD-2804,2024-10-21,West,Small Business,Toys,Board Games,Standard,2,21.13,0.15,35.92,10.56
ORD-2805,2024-01-19,South,Corporate,Furniture,Tables,Same Day,7,138.22,0.1,870.79,290.27
ORD-2806,2024-08-14,South,Consumer,Furniture,Chairs,Standard,7,247.35,0.0,1731.45,692.58
ORD-2807,2024-05-30,East,Consumer,Furniture,Chairs,Standard,4,187.32,0.05,711.82,262.25
ORD-2808,2024-09-15,North,Consumer,Toys,Dolls,Standard,5,29.14,0.1,131.13,43.71
ORD-2809,2024-11-18,North,Corporate,Electronics,Laptops,Same Day,2,144.09,0.1,259.36,86.45
ORD-2810,2023-10-18,North,Corporate,Clothing,Jackets,Express,3,63.4,0.05,180.69,66.57
ORD-2811,2024-02-05,North,Corporate,Electronics,Phones,Express,5,216.86,0.15,921.66,271.08
ORD-2812,2024-06-01,East,Consumer,Toys,Board Games,Standard,2,31.95,0.0,63.9,25.56
ORD-2813,2024-04-08,South,Small Business,Groceries,Beverages,Standard,3,20.75,0.15,52.91,15.56
ORD-2814,2023-12-03,West,Consumer,Electronics,Laptops,Express,2,143.53,0.0,287.06,114.82
ORD-2815,2024-06-23,West,Consumer,Furniture,Tables,Express,5,205.92,0.1,926.64,308.88
ORD-2816,2024-05-20,North,Consumer,Toys,Puzzles,Express,2,40.13,0.05,76.25,28.09
ORD-2817,2023-10-06,North,Small Business,Furniture,Tables,Standard,2,189.51,0.0,379.02,151.61
ORD-2818,2023-11-26,North,Consumer,Clothing,Trousers,Express,5,45.58,0.1,205.11,68.37
ORD-2819,2023-12-17,North,Corporate,Electronics,Cameras,Standard,1,163.42,0.05,155.25,57.2
ORD-2820,2023-10-22,West,Small Business,Electronics,Laptops,Express,2,213.46,0.05,405.57,149.42
ORD-2821,2023-04-08,South,Consumer,Electronics,Headphones,Express,5,83.68,0.05,397.48,146.44
ORD-2822,2023-06-13,North,Consumer,Toys,Action Figures,Standard,5,30.78,0.15,130.82,38.48
ORD-2823,2024-05-15,North,Corporate,Toys,Dolls,Express,3,46.0,0.0,138.0,55.2
ORD-2824,2023-09-23,South,Consumer,Toys,Dolls,Express,7,17.48,0.0,122.36,48.94
ORD-2825,2024-04-13,East,Consumer,Electronics,Phones,Standard,6,271.22,0.05,1545.95,569.56
ORD-2826,2024-06-30,North,Small Business,Furniture,Tables,Express,5,200.18,0.1,900.81,300.27
ORD-2827,2023-05-23,North,Corporate,Furniture,Tables,Standard,4,165.82,0.15,563.79,165.82
ORD-2828,2023-06-09,South,Corporate,Toys,Puzzles,Standard,6,25.63,0.0,153.78,61.51
ORD-2829,2024-02-12,South,Consumer,Electronics,Laptops,Standard,2,166.79,0.05,316.9,116.75
ORD-2830,2023-06-23,East,Consumer,Clothing,Shirts,Standard,1,34.48,0.15,29.31,8.62
ORD-2831,2023-03-23,South,Corporate,Furniture,Sofas,Standard,2,178.49,0.15,303.43,89.24
ORD-2832,2023-03-08,South,Consumer,Electronics,Cameras,Express,7,222.79,0.05,1481.55,545.83
ORD-2833,2023-03-04,East,Corporate,Electronics,Phones,Standard,4,135.44,0.1,487.58,162.52
ORD-2834,2024-06-16,West,Corporate,Clothing,Shoes,Standard,3,41.09,0.1,110.94,36.98
ORD-2835,2024-02-27,South,Small Business,Groceries,Beverages,Standard,4,18.39,0.1,66.2,22.06
ORD-2836,2023-08-05,West,Small Business,Clothing,Shoes,Standard,3,32.75,0.2,78.6,19.65
ORD-2837,2023-06-25,North,Corporate,Furniture,Chairs,Standard,4,95.28,0.0,381.12,152.45
ORD-2838,2024-01-15,South,Small Business,Clothing,Trousers,Standard,7,21.07,0.0,147.49,59.0
ORD-2839,2023-03-22,East,Consumer,Furniture,Sofas,Standard,2,134.09,0.05,254.77,93.86
ORD-2840,2024-12-20,North,Corporate,Furniture,Sofas,Express,1,143.3,0.15,121.8,35.82
ORD-2841,2024-03-26,North,Consumer,Furniture,Beds,Express,7,201.63,0.15,1199.7,352.85
ORD-2842,2023-10-10,West,Corporate,Toys,Dolls,Standard,5,23.36,0.1,105.12,35.04
ORD-2843,2023-04-27,East,Corporate,Furniture,Beds,Same Day,7,181.35,0.05,1205.98,444.31
ORD-2844,2024-10-21,South,Corporate,Clothing,Trousers,Express,4,51.18,0.1,184.25,61.42
ORD-2845,2023-09-08,West,Consumer,Clothing,Shoes,Express,5,24.39,0.0,121.95,48.78
ORD-2846,2024-04-26,South,Consumer,Groceries,Beverages,Standard,6,13.04,0.0,78.24,31.3
ORD-2847,2023-07-12,South,Corporate,Electronics,Cameras,Express,5,139.15,0.0,695.75,278.3
ORD-2848,2024-07-16,North,Consumer,Toys,Board Games,Standard,7,26.52,0.15,157.79,46.41
ORD-2849,2023-10-04,South,Consumer,Clothing,Shoes,Express,5,39.92,0.1,179.64,59.88
ORD-2850,2023-09-25,West,Corporate,Groceries,Snacks,Same Day,7,8.84,0.05,58.79,21.66
ORD-2851,2023-05-03,West,Corporate,Furniture,Beds,Standard,6,142.57,0.05,812.65,299.4
ORD-2852,2023-02-09,West,Consumer,Groceries,Dairy,Standard,4,16.84,0.1,60.62,20.2
